Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
64,1741351528539,"07/03/2025, 12:45:28",1741351526793,1,"07/03/2025, 13:45:26",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,86,15,2,Screen 2,buttona,response_keyboard,888.5999999996275,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
65,1741351528788,"07/03/2025, 12:45:28",1741351527283,1,"07/03/2025, 13:45:27",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,80,16,1,Screen 1,fixation,fixation,500.6000000000058,,,,0,,,,,,,1,Trials,BLUEred.jpg,blue,0,0
66,1741351530887,"07/03/2025, 12:45:30",1741351528256,1,"07/03/2025, 13:45:28",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,80,16,2,Screen 2,buttonb,response_keyboard,967.4000000003725,,,blue,1,1,,,,,,1,Trials,BLUEred.jpg,blue,0,0
67,1741351530978,"07/03/2025, 12:45:30",1741351528750,1,"07/03/2025, 13:45:28",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,36,17,1,Screen 1,fixation,fixation,499.8999999999942,,,,0,,,,,,,1,Trials,GREENred.jpg,green,0,0
68,1741351531502,"07/03/2025, 12:45:31",1741351530017,1,"07/03/2025, 13:45:30",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,36,17,2,Screen 2,buttonb,response_keyboard,1262,,,green,1,1,,,,,,1,Trials,GREENred.jpg,green,0,0
69,1741351532003,"07/03/2025, 12:45:32",1741351530515,1,"07/03/2025, 13:45:30",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,101,18,1,Screen 1,fixation,fixation,499.8999999999942,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
70,1741351532793,"07/03/2025, 12:45:32",1741351531301,1,"07/03/2025, 13:45:31",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,101,18,2,Screen 2,buttonb,response_keyboard,780.7000000011176,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
71,1741351533270,"07/03/2025, 12:45:33",1741351531782,1,"07/03/2025, 13:45:31",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,44,19,1,Screen 1,fixation,fixation,500.1000000000058,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
72,1741351533896,"07/03/2025, 12:45:33",1741351532407,1,"07/03/2025, 13:45:32",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,44,19,2,Screen 2,buttonb,response_keyboard,618.9000000003725,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
73,1741351536484,"07/03/2025, 12:45:36",1741351532898,1,"07/03/2025, 13:45:32",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,59,20,1,Screen 1,fixation,fixation,499.70000000001164,,,,0,,,,,,,1,Trials,REDyellow.jpg,red,0,0
74,1741351536566,"07/03/2025, 12:45:36",1741351534480,1,"07/03/2025, 13:45:34",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,59,20,2,Screen 2,buttona,response_keyboard,1576.0999999996275,,,red,1,1,,,,,,1,Trials,REDyellow.jpg,red,0,0
75,1741351536566,"07/03/2025, 12:45:36",1741351534965,1,"07/03/2025, 13:45:34",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,21,21,1,Screen 1,fixation,fixation,499.3999999999942,,,,0,,,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
76,1741351536961,"07/03/2025, 12:45:36",1741351535473,1,"07/03/2025, 13:45:35",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,21,21,2,Screen 2,buttona,response_keyboard,504.40000000037253,,,yellow,1,1,,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
77,1741351537455,"07/03/2025, 12:45:37",1741351535965,1,"07/03/2025, 13:45:35",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,74,22,1,Screen 1,fixation,fixation,499.8999999999942,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
78,1741351538274,"07/03/2025, 12:45:38",1741351536786,1,"07/03/2025, 13:45:36",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,74,22,2,Screen 2,buttonb,response_keyboard,815.0999999996275,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
79,1741351538788,"07/03/2025, 12:45:38",1741351537281,1,"07/03/2025, 13:45:37",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,27,23,1,Screen 1,fixation,fixation,500,,,,0,,,,,,,1,Trials,YELLOWgreen.jpg,yellow,0,0
80,1741351539751,"07/03/2025, 12:45:39",1741351538136,1,"07/03/2025, 13:45:38",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,27,23,2,Screen 2,buttona,response_keyboard,848.8000000007451,,,yellow,1,1,,,,,,1,Trials,YELLOWgreen.jpg,yellow,0,0
81,1741351540363,"07/03/2025, 12:45:40",1741351538633,1,"07/03/2025, 13:45:38",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,51,24,1,Screen 1,fixation,fixation,499.6000000000058,,,,0,,,,,,,1,Trials,BLUEgreen.jpg,blue,0,0
82,1741351540981,"07/03/2025, 12:45:40",1741351539358,1,"07/03/2025, 13:45:39",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,51,24,2,Screen 2,buttonb,response_keyboard,719.5999999996275,,,blue,1,1,,,,,,1,Trials,BLUEgreen.jpg,blue,0,0
83,1741351541538,"07/03/2025, 12:45:41",1741351539847,1,"07/03/2025, 13:45:39",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,111,25,1,Screen 1,fixation,fixation,499.20000000001164,,,,0,,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
84,1741351542439,"07/03/2025, 12:45:42",1741351540710,1,"07/03/2025, 13:45:40",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,111,25,2,Screen 2,buttona,response_keyboard,856.3000000007451,,,yellow,1,1,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
85,1741351542777,"07/03/2025, 12:45:42",1741351541197,1,"07/03/2025, 13:45:41",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,91,26,1,Screen 1,fixation,fixation,499.29999999998836,,,,0,,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
86,1741351543916,"07/03/2025, 12:45:43",1741351542272,1,"07/03/2025, 13:45:42",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,91,26,2,Screen 2,buttona,response_keyboard,1069.5999999996275,,,yellow,1,1,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
87,1741351544251,"07/03/2025, 12:45:44",1741351542763,1,"07/03/2025, 13:45:42",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,75,27,1,Screen 1,fixation,fixation,499.8999999999942,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
88,1741351545167,"07/03/2025, 12:45:45",1741351543665,1,"07/03/2025, 13:45:43",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,75,27,2,Screen 2,buttonb,response_keyboard,895.5,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
89,1741351545648,"07/03/2025, 12:45:45",1741351544163,1,"07/03/2025, 13:45:44",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,85,28,1,Screen 1,fixation,fixation,499.70000000001164,,,,0,,,,,,,1,Trials,GREENblue.jpg,green,1,0
90,1741351546385,"07/03/2025, 12:45:46",1741351544892,1,"07/03/2025, 13:45:44",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,85,28,2,Screen 2,buttonb,response_keyboard,723.4000000003725,,,green,1,1,,,,,,1,Trials,GREENblue.jpg,green,1,0
91,1741351546874,"07/03/2025, 12:45:46",1741351545380,1,"07/03/2025, 13:45:45",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,29,29,1,Screen 1,fixation,fixation,499.79999999998836,,,,0,,,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
92,1741351547732,"07/03/2025, 12:45:47",1741351546236,1,"07/03/2025, 13:45:46",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,29,29,2,Screen 2,buttona,response_keyboard,850.6000000014901,,,red,1,,,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
93,1741351550471,"07/03/2025, 12:45:50",1741351546730,1,"07/03/2025, 13:45:46",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,94,30,1,Screen 1,fixation,fixation,499.70000000001164,,,,0,,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
94,1741351550607,"07/03/2025, 12:45:50",1741351547685,1,"07/03/2025, 13:45:47",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,94,30,2,Screen 2,buttona,response_keyboard,949,,,yellow,1,1,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
95,1741351550607,"07/03/2025, 12:45:50",1741351548180,1,"07/03/2025, 13:45:48",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,25,31,1,Screen 1,fixation,fixation,500.5,,,,0,,,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
96,1741351550607,"07/03/2025, 12:45:50",1741351548932,1,"07/03/2025, 13:45:48",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,25,31,2,Screen 2,buttona,response_keyboard,747.3000000007451,,,yellow,1,1,,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
97,1741351550923,"07/03/2025, 12:45:50",1741351549430,1,"07/03/2025, 13:45:49",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,42,32,1,Screen 1,fixation,fixation,499.5,,,,0,,,,,,,1,Trials,BLUEred.jpg,blue,0,0
98,1741351551672,"07/03/2025, 12:45:51",1741351550181,1,"07/03/2025, 13:45:50",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,42,32,2,Screen 2,buttonb,response_keyboard,745.6999999992549,,,blue,1,1,,,,,,1,Trials,BLUEred.jpg,blue,0,0
99,1741351552171,"07/03/2025, 12:45:52",1741351550679,1,"07/03/2025, 13:45:50",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,57,33,1,Screen 1,fixation,fixation,500.1000000000058,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
100,1741351553112,"07/03/2025, 12:45:53",1741351551625,1,"07/03/2025, 13:45:51",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,57,33,2,Screen 2,buttona,response_keyboard,939.5,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
101,1741351553790,"07/03/2025, 12:45:53",1741351552113,1,"07/03/2025, 13:45:52",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,60,34,1,Screen 1,fixation,fixation,500.5,,,,0,,,,,,,1,Trials,REDblue.jpg,red,0,0
102,1741351554455,"07/03/2025, 12:45:54",1741351552826,1,"07/03/2025, 13:45:52",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,60,34,2,Screen 2,buttona,response_keyboard,707.1999999992549,,,red,1,1,,,,,,1,Trials,REDblue.jpg,red,0,0
103,1741351555068,"07/03/2025, 12:45:55",1741351553312,1,"07/03/2025, 13:45:53",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,79,35,1,Screen 1,fixation,fixation,500.1000000000058,,,,0,,,,,,,1,Trials,REDyellow.jpg,red,0,0
104,1741351555675,"07/03/2025, 12:45:55",1741351553987,1,"07/03/2025, 13:45:53",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,79,35,2,Screen 2,buttona,response_keyboard,669.7000000011176,,,red,1,1,,,,,,1,Trials,REDyellow.jpg,red,0,0
105,1741351556228,"07/03/2025, 12:45:56",1741351554480,1,"07/03/2025, 13:45:54",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,113,36,1,Screen 1,fixation,fixation,499.79999999998836,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
106,1741351556827,"07/03/2025, 12:45:56",1741351555163,1,"07/03/2025, 13:45:55",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,113,36,2,Screen 2,buttona,response_keyboard,678.8000000007451,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
107,1741351557162,"07/03/2025, 12:45:57",1741351555661,1,"07/03/2025, 13:45:55",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,30,37,1,Screen 1,fixation,fixation,499.69999999998254,,,,0,,,,,,,1,Trials,GREENyellow.jpg,green,0,0
108,1741351558060,"07/03/2025, 12:45:58",1741351556521,1,"07/03/2025, 13:45:56",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,30,37,2,Screen 2,buttonb,response_keyboard,854.0999999996275,,,green,1,1,,,,,,1,Trials,GREENyellow.jpg,green,0,0
109,1741351558674,"07/03/2025, 12:45:58",1741351557012,1,"07/03/2025, 13:45:57",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,114,38,1,Screen 1,fixation,fixation,500.5,,,,0,,,,,,,1,Trials,BLUEyellow.jpg,yellow,0,0
110,1741351559239,"07/03/2025, 12:45:59",1741351557746,1,"07/03/2025, 13:45:57",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,114,38,2,Screen 2,buttonb,response_keyboard,728.2999999988824,,,blue,1,,,,,,,1,Trials,BLUEyellow.jpg,yellow,0,0
111,1741351559736,"07/03/2025, 12:45:59",1741351558246,1,"07/03/2025, 13:45:58",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,35,39,1,Screen 1,fixation,fixation,500,,,,0,,,,,,,1,Trials,GREENblue.jpg,green,0,0
112,1741351560921,"07/03/2025, 12:46:00",1741351559414,1,"07/03/2025, 13:45:59",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,35,39,2,Screen 2,buttonb,response_keyboard,1161.7000000011176,,,green,1,1,,,,,,1,Trials,GREENblue.jpg,green,0,0
113,1741351561397,"07/03/2025, 12:46:01",1741351559911,1,"07/03/2025, 13:45:59",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,104,40,1,Screen 1,fixation,fixation,499.5,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
114,1741351562033,"07/03/2025, 12:46:02",1741351560540,1,"07/03/2025, 13:46:00",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,104,40,2,Screen 2,buttona,response_keyboard,623.5999999996275,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
115,1741351562534,"07/03/2025, 12:46:02",1741351561027,1,"07/03/2025, 13:46:01",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,39,41,1,Screen 1,fixation,fixation,499.3999999999942,,,,0,,,,,,,1,Trials,GREENblue.jpg,green,0,0
116,1741351563314,"07/03/2025, 12:46:03",1741351561796,1,"07/03/2025, 13:46:01",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,39,41,2,Screen 2,buttonb,response_keyboard,763.3000000007451,,,green,1,1,,,,,,1,Trials,GREENblue.jpg,green,0,0
117,1741351563784,"07/03/2025, 12:46:03",1741351562294,1,"07/03/2025, 13:46:02",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,106,42,1,Screen 1,fixation,fixation,499.29999999998836,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
118,1741351564475,"07/03/2025, 12:46:04",1741351562967,1,"07/03/2025, 13:46:02",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,106,42,2,Screen 2,buttonb,response_keyboard,667.5,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
119,1741351564945,"07/03/2025, 12:46:04",1741351563461,1,"07/03/2025, 13:46:03",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,98,43,1,Screen 1,fixation,fixation,499.5,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
120,1741351565656,"07/03/2025, 12:46:05",1741351564148,1,"07/03/2025, 13:46:04",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,98,43,2,Screen 2,buttona,response_keyboard,681.9000000003725,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
121,1741351566162,"07/03/2025, 12:46:06",1741351564645,1,"07/03/2025, 13:46:04",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,97,44,1,Screen 1,fixation,fixation,499.6000000000058,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
122,1741351566666,"07/03/2025, 12:46:06",1741351565179,1,"07/03/2025, 13:46:05",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,97,44,2,Screen 2,buttona,response_keyboard,528.2000000011176,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
123,1741351567160,"07/03/2025, 12:46:07",1741351565677,1,"07/03/2025, 13:46:05",143587,32,task-l8uv,,44163095,sxhv6,9856476,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x765,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,22,45,1,Screen 1,fixation,fixation,499.70000000001164,,,,0,,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
