Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-5g79
96,1728143748762,"05/10/2024, 15:55:48",1728143748605,2,"05/10/2024, 17:55:48",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
97,1728143749120,"05/10/2024, 15:55:49",1728143749101,2,"05/10/2024, 17:55:49",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
98,1728143749924,"05/10/2024, 15:55:49",1728143749917,2,"05/10/2024, 17:55:49",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
99,1728143750393,"05/10/2024, 15:55:50",1728143750401,2,"05/10/2024, 17:55:50",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
100,1728143750937,"05/10/2024, 15:55:50",1728143750933,2,"05/10/2024, 17:55:50",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
101,1728143751420,"05/10/2024, 15:55:51",1728143751418,2,"05/10/2024, 17:55:51",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
102,1728143752234,"05/10/2024, 15:55:52",1728143752229,2,"05/10/2024, 17:55:52",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
103,1728143752719,"05/10/2024, 15:55:52",1728143752718,2,"05/10/2024, 17:55:52",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
104,1728143754382,"05/10/2024, 15:55:54",1728143754381,2,"05/10/2024, 17:55:54",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
105,1728143755028,"05/10/2024, 15:55:55",1728143754868,2,"05/10/2024, 17:55:54",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
106,1728143756754,"05/10/2024, 15:55:56",1728143756621,2,"05/10/2024, 17:55:56",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
107,1728143757131,"05/10/2024, 15:55:57",1728143757118,2,"05/10/2024, 17:55:57",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
108,1728143757686,"05/10/2024, 15:55:57",1728143757693,2,"05/10/2024, 17:55:57",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
109,1728143758238,"05/10/2024, 15:55:58",1728143758184,2,"05/10/2024, 17:55:58",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
110,1728143759151,"05/10/2024, 15:55:59",1728143759141,2,"05/10/2024, 17:55:59",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
111,1728143759640,"05/10/2024, 15:55:59",1728143759634,2,"05/10/2024, 17:55:59",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
112,1728143760361,"05/10/2024, 15:56:00",1728143760357,2,"05/10/2024, 17:56:00",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
113,1728143760850,"05/10/2024, 15:56:00",1728143760851,2,"05/10/2024, 17:56:00",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
114,1728143762123,"05/10/2024, 15:56:02",1728143762109,2,"05/10/2024, 17:56:02",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
115,1728143762602,"05/10/2024, 15:56:02",1728143762601,2,"05/10/2024, 17:56:02",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
116,1728143763397,"05/10/2024, 15:56:03",1728143763405,2,"05/10/2024, 17:56:03",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
117,1728143763901,"05/10/2024, 15:56:03",1728143763901,2,"05/10/2024, 17:56:03",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
118,1728143764889,"05/10/2024, 15:56:04",1728143764885,2,"05/10/2024, 17:56:04",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
119,1728143765406,"05/10/2024, 15:56:05",1728143765384,2,"05/10/2024, 17:56:05",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
120,1728143766215,"05/10/2024, 15:56:06",1728143766221,2,"05/10/2024, 17:56:06",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
121,1728143766731,"05/10/2024, 15:56:06",1728143766718,2,"05/10/2024, 17:56:06",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
122,1728143767909,"05/10/2024, 15:56:07",1728143767909,2,"05/10/2024, 17:56:07",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
123,1728143768432,"05/10/2024, 15:56:08",1728143768402,2,"05/10/2024, 17:56:08",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
124,1728143769789,"05/10/2024, 15:56:09",1728143769781,2,"05/10/2024, 17:56:09",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
125,1728143770265,"05/10/2024, 15:56:10",1728143770268,2,"05/10/2024, 17:56:10",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
126,1728143771157,"05/10/2024, 15:56:11",1728143771157,2,"05/10/2024, 17:56:11",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
127,1728143771658,"05/10/2024, 15:56:11",1728143771651,2,"05/10/2024, 17:56:11",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
128,1728143772520,"05/10/2024, 15:56:12",1728143772517,2,"05/10/2024, 17:56:12",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
129,1728143773007,"05/10/2024, 15:56:13",1728143773001,2,"05/10/2024, 17:56:13",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
130,1728143773807,"05/10/2024, 15:56:13",1728143773805,2,"05/10/2024, 17:56:13",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
131,1728143774393,"05/10/2024, 15:56:14",1728143774301,2,"05/10/2024, 17:56:14",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
132,1728143774844,"05/10/2024, 15:56:14",1728143774845,2,"05/10/2024, 17:56:14",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
133,1728143775726,"05/10/2024, 15:56:15",1728143775334,2,"05/10/2024, 17:56:15",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
134,1728143776482,"05/10/2024, 15:56:16",1728143776349,2,"05/10/2024, 17:56:16",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
135,1728143777070,"05/10/2024, 15:56:17",1728143776834,2,"05/10/2024, 17:56:16",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
136,1728143777637,"05/10/2024, 15:56:17",1728143777605,2,"05/10/2024, 17:56:17",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
137,1728143778401,"05/10/2024, 15:56:18",1728143778101,2,"05/10/2024, 17:56:18",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
138,1728143779640,"05/10/2024, 15:56:19",1728143779637,2,"05/10/2024, 17:56:19",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
139,1728143780149,"05/10/2024, 15:56:20",1728143780134,2,"05/10/2024, 17:56:20",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
140,1728143781171,"05/10/2024, 15:56:21",1728143781165,2,"05/10/2024, 17:56:21",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
141,1728143781673,"05/10/2024, 15:56:21",1728143781651,2,"05/10/2024, 17:56:21",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
142,1728143782247,"05/10/2024, 15:56:22",1728143782133,2,"05/10/2024, 17:56:22",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
143,1728143782610,"05/10/2024, 15:56:22",1728143782617,2,"05/10/2024, 17:56:22",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
144,1728143783351,"05/10/2024, 15:56:23",1728143783333,2,"05/10/2024, 17:56:23",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
145,1728143783833,"05/10/2024, 15:56:23",1728143783817,2,"05/10/2024, 17:56:23",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
146,1728143784680,"05/10/2024, 15:56:24",1728143784676,2,"05/10/2024, 17:56:24",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
147,1728143785169,"05/10/2024, 15:56:25",1728143785167,2,"05/10/2024, 17:56:25",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
148,1728143788172,"05/10/2024, 15:56:28",1728143788168,2,"05/10/2024, 17:56:28",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
149,1728143788674,"05/10/2024, 15:56:28",1728143788667,2,"05/10/2024, 17:56:28",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
150,1728143789822,"05/10/2024, 15:56:29",1728143789820,2,"05/10/2024, 17:56:29",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
151,1728143790330,"05/10/2024, 15:56:30",1728143790317,2,"05/10/2024, 17:56:30",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
152,1728143791117,"05/10/2024, 15:56:31",1728143791116,2,"05/10/2024, 17:56:31",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
153,1728143791607,"05/10/2024, 15:56:31",1728143791601,2,"05/10/2024, 17:56:31",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
154,1728143792444,"05/10/2024, 15:56:32",1728143792444,2,"05/10/2024, 17:56:32",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
155,1728143792939,"05/10/2024, 15:56:32",1728143792934,2,"05/10/2024, 17:56:32",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
156,1728143794044,"05/10/2024, 15:56:34",1728143794037,2,"05/10/2024, 17:56:34",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
157,1728143794538,"05/10/2024, 15:56:34",1728143794534,2,"05/10/2024, 17:56:34",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
158,1728143796128,"05/10/2024, 15:56:36",1728143796124,2,"05/10/2024, 17:56:36",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
159,1728143796643,"05/10/2024, 15:56:36",1728143796617,2,"05/10/2024, 17:56:36",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
160,1728143797621,"05/10/2024, 15:56:37",1728143797628,2,"05/10/2024, 17:56:37",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
161,1728143798112,"05/10/2024, 15:56:38",1728143798117,2,"05/10/2024, 17:56:38",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
162,1728143798845,"05/10/2024, 15:56:38",1728143798852,2,"05/10/2024, 17:56:38",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
163,1728143799457,"05/10/2024, 15:56:39",1728143799351,2,"05/10/2024, 17:56:39",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
164,1728143800264,"05/10/2024, 15:56:40",1728143800260,2,"05/10/2024, 17:56:40",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
165,1728143800753,"05/10/2024, 15:56:40",1728143800752,2,"05/10/2024, 17:56:40",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
166,1728143801683,"05/10/2024, 15:56:41",1728143801356,2,"05/10/2024, 17:56:41",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
167,1728143801858,"05/10/2024, 15:56:41",1728143801850,2,"05/10/2024, 17:56:41",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
168,1728143802796,"05/10/2024, 15:56:42",1728143802772,2,"05/10/2024, 17:56:42",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
169,1728143803290,"05/10/2024, 15:56:43",1728143803267,2,"05/10/2024, 17:56:43",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
170,1728143804175,"05/10/2024, 15:56:44",1728143804172,2,"05/10/2024, 17:56:44",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
171,1728143804670,"05/10/2024, 15:56:44",1728143804667,2,"05/10/2024, 17:56:44",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
172,1728143805697,"05/10/2024, 15:56:45",1728143805692,2,"05/10/2024, 17:56:45",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
173,1728143806184,"05/10/2024, 15:56:46",1728143806184,2,"05/10/2024, 17:56:46",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
174,1728143807893,"05/10/2024, 15:56:47",1728143807884,2,"05/10/2024, 17:56:47",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
175,1728143808370,"05/10/2024, 15:56:48",1728143808367,2,"05/10/2024, 17:56:48",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
176,1728143809378,"05/10/2024, 15:56:49",1728143809380,2,"05/10/2024, 17:56:49",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
177,1728143809872,"05/10/2024, 15:56:49",1728143809867,2,"05/10/2024, 17:56:49",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
178,1728143811487,"05/10/2024, 15:56:51",1728143811492,2,"05/10/2024, 17:56:51",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
179,1728143812610,"05/10/2024, 15:56:52",1728143811984,2,"05/10/2024, 17:56:51",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
180,1728143812726,"05/10/2024, 15:56:52",1728143812716,2,"05/10/2024, 17:56:52",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
181,1728143813223,"05/10/2024, 15:56:53",1728143813201,2,"05/10/2024, 17:56:53",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
182,1728143813942,"05/10/2024, 15:56:53",1728143813940,2,"05/10/2024, 17:56:53",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
183,1728143814451,"05/10/2024, 15:56:54",1728143814434,2,"05/10/2024, 17:56:54",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
184,1728143815214,"05/10/2024, 15:56:55",1728143815212,2,"05/10/2024, 17:56:55",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
185,1728143815707,"05/10/2024, 15:56:55",1728143815701,2,"05/10/2024, 17:56:55",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
186,1728143816591,"05/10/2024, 15:56:56",1728143816580,2,"05/10/2024, 17:56:56",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
187,1728143817071,"05/10/2024, 15:56:57",1728143817067,2,"05/10/2024, 17:56:57",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
188,1728143817854,"05/10/2024, 15:56:57",1728143817852,2,"05/10/2024, 17:56:57",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
189,1728143818356,"05/10/2024, 15:56:58",1728143818351,2,"05/10/2024, 17:56:58",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
190,1728143819157,"05/10/2024, 15:56:59",1728143819148,2,"05/10/2024, 17:56:59",143587,32,task-cjtc,,40458271,bder6,9856462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,Stroop Task,5,DGS
