Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,d1,answer,TimedSection,listLength,,ItemNo
199,1708693581699,23/02/2024 13:06:21,1708693581490,1,23/02/2024 14:06:21,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,109,89,2,Screen 2,Zone2,timelimit_screen,999.9999999999709,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
200,1708693582020,23/02/2024 13:06:22,1708693581789,1,23/02/2024 14:06:21,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,110,90,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
201,1708693582999,23/02/2024 13:06:22,1708693582790,1,23/02/2024 14:06:22,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,110,90,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
202,1708693583300,23/02/2024 13:06:23,1708693583089,1,23/02/2024 14:06:23,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,111,91,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,7,,
203,1708693584277,23/02/2024 13:06:24,1708693584090,1,23/02/2024 14:06:24,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,111,91,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,7,,
204,1708693584828,23/02/2024 13:06:24,1708693584389,1,23/02/2024 14:06:24,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,112,92,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,7,,
205,1708693585589,23/02/2024 13:06:25,1708693585390,1,23/02/2024 14:06:25,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,112,92,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,7,,
206,1708693585900,23/02/2024 13:06:25,1708693585689,1,23/02/2024 14:06:25,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,113,93,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
207,1708693586919,23/02/2024 13:06:26,1708693586690,1,23/02/2024 14:06:26,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,113,93,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
208,1708693594768,23/02/2024 13:06:34,1708693594543,1,23/02/2024 14:06:34,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,114,19,1,Screen 1,Zone2,response_text_entry,2798.699999988079,,Enter Key,5918637,1,1,0,0,,,,,,Test_Forwards,,5918637,12000,7,,F7_3
209,1708693595030,23/02/2024 13:06:35,1708693594839,1,23/02/2024 14:06:34,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,115,94,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
210,1708693596056,23/02/2024 13:06:36,1708693595840,1,23/02/2024 14:06:35,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,115,94,2,Screen 2,Zone2,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
211,1708693596370,23/02/2024 13:06:36,1708693596139,1,23/02/2024 14:06:36,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,116,95,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,7,,
212,1708693597373,23/02/2024 13:06:37,1708693597139,1,23/02/2024 14:06:37,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,116,95,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,7,,
213,1708693597642,23/02/2024 13:06:37,1708693597439,1,23/02/2024 14:06:37,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,117,96,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
214,1708693598650,23/02/2024 13:06:38,1708693598439,1,23/02/2024 14:06:38,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,117,96,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
215,1708693598951,23/02/2024 13:06:38,1708693598739,1,23/02/2024 14:06:38,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,118,97,1,Screen 1,fixation,fixation,299.9000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
216,1708693599971,23/02/2024 13:06:39,1708693599739,1,23/02/2024 14:06:39,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,118,97,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
217,1708693600272,23/02/2024 13:06:40,1708693600039,1,23/02/2024 14:06:40,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,119,98,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,7,,
218,1708693601264,23/02/2024 13:06:41,1708693601039,1,23/02/2024 14:06:41,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,119,98,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,7,,
219,1708693601563,23/02/2024 13:06:41,1708693601339,1,23/02/2024 14:06:41,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,120,99,1,Screen 1,fixation,fixation,300.0999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
220,1708693602518,23/02/2024 13:06:42,1708693602339,1,23/02/2024 14:06:42,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,120,99,2,Screen 2,Zone2,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
221,1708693602842,23/02/2024 13:06:42,1708693602639,1,23/02/2024 14:06:42,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,121,100,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,7,,
222,1708693603825,23/02/2024 13:06:43,1708693603639,1,23/02/2024 14:06:43,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,121,100,2,Screen 2,Zone2,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,7,,
223,1708693610468,23/02/2024 13:06:50,1708693610230,1,23/02/2024 14:06:50,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,122,20,1,Screen 1,Zone2,response_text_entry,1438.4000000357628,,Enter Key,841792,1,0,1,0,,,,,,Test_Forwards,,8417294,12000,7,,F7_4
224,1708693610720,23/02/2024 13:06:50,1708693610522,1,23/02/2024 14:06:50,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,123,101,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,8,,
225,1708693611757,23/02/2024 13:06:51,1708693611523,1,23/02/2024 14:06:51,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,123,101,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,8,,
226,1708693612021,23/02/2024 13:06:52,1708693611822,1,23/02/2024 14:06:51,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,124,102,1,Screen 1,fixation,fixation,299.8999999999651,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,8,,
227,1708693613040,23/02/2024 13:06:53,1708693612823,1,23/02/2024 14:06:52,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,124,102,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,8,,
228,1708693613324,23/02/2024 13:06:53,1708693613122,1,23/02/2024 14:06:53,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,125,103,1,Screen 1,fixation,fixation,300.1000000000349,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,8,,
229,1708693614318,23/02/2024 13:06:54,1708693614122,1,23/02/2024 14:06:54,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,125,103,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,8,,
230,1708693614658,23/02/2024 13:06:54,1708693614422,1,23/02/2024 14:06:54,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,126,104,1,Screen 1,fixation,fixation,299.79999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,8,,
231,1708693615609,23/02/2024 13:06:55,1708693615422,1,23/02/2024 14:06:55,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,126,104,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,8,,
232,1708693615921,23/02/2024 13:06:55,1708693615722,1,23/02/2024 14:06:55,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,127,105,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,8,,
233,1708693616947,23/02/2024 13:06:56,1708693616722,1,23/02/2024 14:06:56,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,127,105,2,Screen 2,Zone2,timelimit_screen,1000.1000000000349,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,8,,
234,1708693617238,23/02/2024 13:06:57,1708693617022,1,23/02/2024 14:06:57,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,128,106,1,Screen 1,fixation,fixation,299.8999999999651,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,8,,
235,1708693618246,23/02/2024 13:06:58,1708693618022,1,23/02/2024 14:06:58,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,128,106,2,Screen 2,Zone2,timelimit_screen,999.7999999999884,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,8,,
236,1708693618517,23/02/2024 13:06:58,1708693618322,1,23/02/2024 14:06:58,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,129,107,1,Screen 1,fixation,fixation,300.30000000004657,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,8,,
237,1708693619520,23/02/2024 13:06:59,1708693619322,1,23/02/2024 14:06:59,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,129,107,2,Screen 2,Zone2,timelimit_screen,999.8999999999651,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,8,,
238,1708693619801,23/02/2024 13:06:59,1708693619622,1,23/02/2024 14:06:59,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,130,108,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,8,,
239,1708693620808,23/02/2024 13:07:00,1708693620622,1,23/02/2024 14:07:00,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,130,108,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,8,,
240,1708693627664,23/02/2024 13:07:07,1708693627410,1,23/02/2024 14:07:07,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,131,21,1,Screen 1,Zone2,response_text_entry,1678.199999988079,,Enter Key,1218697,1,0,1,0,,,,,,Test_Forwards,,12186967,13000,8,,F8_1
241,1708693627925,23/02/2024 13:07:07,1708693627705,1,23/02/2024 14:07:07,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,132,109,1,Screen 1,fixation,fixation,299.8999999999651,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,8,,
242,1708693628907,23/02/2024 13:07:08,1708693628706,1,23/02/2024 14:07:08,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,132,109,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,8,,
243,1708693629213,23/02/2024 13:07:09,1708693629005,1,23/02/2024 14:07:09,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,133,110,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,8,,
244,1708693630212,23/02/2024 13:07:10,1708693630005,1,23/02/2024 14:07:10,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,133,110,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,8,,
245,1708693630521,23/02/2024 13:07:10,1708693630305,1,23/02/2024 14:07:10,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,134,111,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,8,,
246,1708693631519,23/02/2024 13:07:11,1708693631305,1,23/02/2024 14:07:11,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,134,111,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,8,,
247,1708693631787,23/02/2024 13:07:11,1708693631605,1,23/02/2024 14:07:11,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,135,112,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,8,,
248,1708693632806,23/02/2024 13:07:12,1708693632605,1,23/02/2024 14:07:12,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,135,112,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,8,,
249,1708693633138,23/02/2024 13:07:13,1708693632905,1,23/02/2024 14:07:12,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,136,113,1,Screen 1,fixation,fixation,299.9000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,8,,
250,1708693634127,23/02/2024 13:07:14,1708693633905,1,23/02/2024 14:07:13,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,136,113,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,8,,
251,1708693634418,23/02/2024 13:07:14,1708693634205,1,23/02/2024 14:07:14,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,137,114,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,8,,
252,1708693635438,23/02/2024 13:07:15,1708693635205,1,23/02/2024 14:07:15,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,137,114,2,Screen 2,Zone2,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,8,,
253,1708693635719,23/02/2024 13:07:15,1708693635505,1,23/02/2024 14:07:15,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,138,115,1,Screen 1,fixation,fixation,300.0999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,8,,
254,1708693636739,23/02/2024 13:07:16,1708693636506,1,23/02/2024 14:07:16,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,138,115,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,8,,
255,1708693637005,23/02/2024 13:07:17,1708693636805,1,23/02/2024 14:07:16,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,139,116,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,8,,
256,1708693638004,23/02/2024 13:07:18,1708693637805,1,23/02/2024 14:07:17,143587,31,task-2f5q,,35454326,xqls8,9856425,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,Stroop ,ListA,ListA,139,116,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,8,,
