Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
208,1743237144915,"29/03/2025, 08:32:24",1743237150464,1,"29/03/2025, 09:32:30",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,20,87,2,Screen 2,buttona,response_keyboard,1175.1000000005588,,,yellow,1,1,,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
209,1743237145414,"29/03/2025, 08:32:25",1743237150961,1,"29/03/2025, 09:32:30",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,79,88,1,Screen 1,fixation,fixation,503.20000000001164,,,,0,,,,,,,1,Trials,REDyellow.jpg,red,0,0
210,1743237146012,"29/03/2025, 08:32:26",1743237151560,1,"29/03/2025, 09:32:31",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,79,88,2,Screen 2,buttona,response_keyboard,593.6000000005588,,,red,1,1,,,,,,1,Trials,REDyellow.jpg,red,0,0
211,1743237146509,"29/03/2025, 08:32:26",1743237152051,1,"29/03/2025, 09:32:32",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,45,89,1,Screen 1,fixation,fixation,496.79999999998836,,,,0,,,,,,,1,Trials,BLUEyellow.jpg,blue,0,0
212,1743237147334,"29/03/2025, 08:32:27",1743237152834,1,"29/03/2025, 09:32:32",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,45,89,2,Screen 2,buttonb,response_keyboard,775.5999999996275,,,blue,1,1,,,,,,1,Trials,BLUEyellow.jpg,blue,0,0
213,1743237147780,"29/03/2025, 08:32:27",1743237153329,1,"29/03/2025, 09:32:33",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,97,90,1,Screen 1,fixation,fixation,496.79999999998836,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
214,1743237148428,"29/03/2025, 08:32:28",1743237153975,1,"29/03/2025, 09:32:33",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,97,90,2,Screen 2,buttona,response_keyboard,641,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
215,1743237148928,"29/03/2025, 08:32:28",1743237154477,1,"29/03/2025, 09:32:34",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,46,91,1,Screen 1,fixation,fixation,503.20000000001164,,,,0,,,,,,,1,Trials,BLUEred.jpg,blue,0,0
216,1743237150332,"29/03/2025, 08:32:30",1743237155876,1,"29/03/2025, 09:32:35",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,46,91,2,Screen 2,buttonb,response_keyboard,1395.2999999998137,,,blue,1,1,,,,,,1,Trials,BLUEred.jpg,blue,0,0
217,1743237150817,"29/03/2025, 08:32:30",1743237156367,1,"29/03/2025, 09:32:36",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,62,92,1,Screen 1,fixation,fixation,496.80000000001746,,,,0,,,,,,,1,Trials,REDyellow.jpg,red,0,0
218,1743237151451,"29/03/2025, 08:32:31",1743237156999,1,"29/03/2025, 09:32:36",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,62,92,2,Screen 2,buttona,response_keyboard,625.9000000003725,,,red,1,1,,,,,,1,Trials,REDyellow.jpg,red,0,0
219,1743237151968,"29/03/2025, 08:32:31",1743237157496,1,"29/03/2025, 09:32:37",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,19,93,1,Screen 1,fixation,fixation,503.20000000001164,,,,0,,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
220,1743237152456,"29/03/2025, 08:32:32",1743237158005,1,"29/03/2025, 09:32:38",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,19,93,2,Screen 2,buttona,response_keyboard,503.5,,,yellow,1,1,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
221,1743237152951,"29/03/2025, 08:32:32",1743237158497,1,"29/03/2025, 09:32:38",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,40,94,1,Screen 1,fixation,fixation,496.80000000001746,,,,0,,,,,,,1,Trials,GREENred.jpg,green,0,0
222,1743237154781,"29/03/2025, 08:32:34",1743237160316,1,"29/03/2025, 09:32:40",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,40,94,2,Screen 2,buttonb,response_keyboard,1814.1000000005588,,,green,1,1,,,,,,1,Trials,GREENred.jpg,green,0,0
223,1743237155263,"29/03/2025, 08:32:35",1743237160813,1,"29/03/2025, 09:32:40",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,76,95,1,Screen 1,fixation,fixation,503.19999999998254,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
224,1743237156171,"29/03/2025, 08:32:36",1743237161705,1,"29/03/2025, 09:32:41",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,76,95,2,Screen 2,buttona,response_keyboard,886.1999999992549,,,yellow,1,,,,,,,1,Trials,REDred.jpg,red,1,0
225,1743237156653,"29/03/2025, 08:32:36",1743237162200,1,"29/03/2025, 09:32:42",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,101,96,1,Screen 1,fixation,fixation,496.79999999998836,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
226,1743237158435,"29/03/2025, 08:32:38",1743237163983,1,"29/03/2025, 09:32:43",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,101,96,2,Screen 2,buttonb,response_keyboard,1777.699999999255,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
227,1743237158928,"29/03/2025, 08:32:38",1743237164477,1,"29/03/2025, 09:32:44",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,57,97,1,Screen 1,fixation,fixation,496.79999999998836,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
228,1743237159920,"29/03/2025, 08:32:39",1743237165466,1,"29/03/2025, 09:32:45",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,57,97,2,Screen 2,buttona,response_keyboard,984.1999999992549,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
229,1743237160427,"29/03/2025, 08:32:40",1743237165961,1,"29/03/2025, 09:32:45",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,21,98,1,Screen 1,fixation,fixation,496.8999999999942,,,,0,,,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
230,1743237161295,"29/03/2025, 08:32:41",1743237166843,1,"29/03/2025, 09:32:46",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,21,98,2,Screen 2,buttona,response_keyboard,876,,,yellow,1,1,,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
231,1743237161794,"29/03/2025, 08:32:41",1743237167342,1,"29/03/2025, 09:32:47",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,35,99,1,Screen 1,fixation,fixation,503.20000000001164,,,,0,,,,,,,1,Trials,GREENblue.jpg,green,0,0
232,1743237163085,"29/03/2025, 08:32:43",1743237168618,1,"29/03/2025, 09:32:48",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,35,99,2,Screen 2,buttonb,response_keyboard,1270.2999999998137,,,blue,1,,,,,,,1,Trials,GREENblue.jpg,green,0,0
233,1743237163564,"29/03/2025, 08:32:43",1743237169109,1,"29/03/2025, 09:32:49",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,110,100,1,Screen 1,fixation,fixation,496.8999999999942,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
234,1743237164940,"29/03/2025, 08:32:44",1743237170470,1,"29/03/2025, 09:32:50",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,110,100,2,Screen 2,buttona,response_keyboard,1354.7999999998137,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
235,1743237169502,"29/03/2025, 08:32:49",1743237175041,1,"29/03/2025, 09:32:55",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,119,1,1,Screen 1,advancementZone,continue_button,4565.800000000745,,,,0,,,,,,,,End,,,,
236,1743237171168,"29/03/2025, 08:32:51",1743237176693,1,"29/03/2025, 09:32:56",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,119,1,2,Screen 2,button,continue_button,1648.5,,,,0,,,,,,,,End,,,,
237,1743237171226,"29/03/2025, 08:32:51",1743237176696,1,"29/03/2025, 09:32:56",171473,3,task-l8uv,,44880084,kwly7,10667523,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,2560x1440,2560x1305,,Stroop Task,5,ASRT,spreadsheet_stroop_100,,,END TASK,,,,,239601,,,,,,,,,,,,,,,,
﻿1,1744656026238,"14/04/2025, 18:40:26",1744656025928,2,"14/04/2025, 20:40:25",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,
2,1744656066152,"14/04/2025, 18:41:06",1744656065972,2,"14/04/2025, 20:41:05",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,1,1,1,Screen 1,button,continue_keyboard,39984.79999999888,,,,0,,,,,,,,Instructions,,,,
3,1744656066639,"14/04/2025, 18:41:06",1744656066459,2,"14/04/2025, 20:41:06",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,2,1,1,Screen 1,fixation,fixation,498,,,,0,,,,,,,,Practice Trials,REDred.jpg,red,1,1
4,1744656067352,"14/04/2025, 18:41:07",1744656067144,2,"14/04/2025, 20:41:07",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,2,1,2,Screen 2,buttona,response_keyboard,670.1999999992549,,,red,1,1,,,,,,,Practice Trials,REDred.jpg,red,1,1
5,1744656068122,"14/04/2025, 18:41:08",1744656067932,2,"14/04/2025, 20:41:07",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,3,2,1,Screen 1,fixation,fixation,499.5,,,,0,,,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
6,1744656068652,"14/04/2025, 18:41:08",1744656068477,2,"14/04/2025, 20:41:08",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,3,2,2,Screen 2,buttona,response_keyboard,532.7000000011176,,,yellow,1,1,,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
7,1744656069443,"14/04/2025, 18:41:09",1744656069259,2,"14/04/2025, 20:41:09",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,4,3,1,Screen 1,fixation,fixation,502.3000000000029,,,,0,,,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
8,1744656070368,"14/04/2025, 18:41:10",1744656070192,2,"14/04/2025, 20:41:10",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,4,3,2,Screen 2,buttona,response_keyboard,920.2999999988824,,,yellow,1,1,,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
9,1744656071171,"14/04/2025, 18:41:11",1744656070992,2,"14/04/2025, 20:41:10",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,5,4,1,Screen 1,fixation,fixation,504.29999999999563,,,,0,,,,,,,,Practice Trials,REDgreen.jpg,red,0,1
10,1744656072072,"14/04/2025, 18:41:12",1744656071889,2,"14/04/2025, 20:41:11",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,5,4,2,Screen 2,buttona,response_keyboard,884.9000000003725,,,red,1,1,,,,,,,Practice Trials,REDgreen.jpg,red,0,1
11,1744656072868,"14/04/2025, 18:41:12",1744656072690,2,"14/04/2025, 20:41:12",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,6,5,1,Screen 1,fixation,fixation,504.8000000000029,,,,0,,,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
12,1744656073550,"14/04/2025, 18:41:13",1744656073364,2,"14/04/2025, 20:41:13",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,6,5,2,Screen 2,buttonb,response_keyboard,663.3000000007451,,,blue,1,1,,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
13,1744656074335,"14/04/2025, 18:41:14",1744656074156,2,"14/04/2025, 20:41:14",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,7,6,1,Screen 1,fixation,fixation,505.8000000000029,,,,0,,,,,,,,Practice Trials,GREENred.jpg,green,0,1
14,1744656075108,"14/04/2025, 18:41:15",1744656074930,2,"14/04/2025, 20:41:14",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,7,6,2,Screen 2,buttonb,response_keyboard,762.4000000003725,,,green,1,1,,,,,,,Practice Trials,GREENred.jpg,green,0,1
15,1744656075904,"14/04/2025, 18:41:15",1744656075724,2,"14/04/2025, 20:41:15",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,8,7,1,Screen 1,fixation,fixation,506.1000000000058,,,,0,,,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
16,1744656076909,"14/04/2025, 18:41:16",1744656076725,2,"14/04/2025, 20:41:16",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,8,7,2,Screen 2,buttonb,response_keyboard,989.1999999992549,,,blue,1,1,,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
17,1744656077687,"14/04/2025, 18:41:17",1744656077517,2,"14/04/2025, 20:41:17",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,1,Screen 1,fixation,fixation,501,,,,0,,,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
18,1744656078939,"14/04/2025, 18:41:18",1744656078756,2,"14/04/2025, 20:41:18",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,2,Screen 2,buttonb,response_keyboard,1228.5,,,green,1,,,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
19,1744656079731,"14/04/2025, 18:41:19",1744656079550,2,"14/04/2025, 20:41:19",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,1,Screen 1,fixation,fixation,505.09999999999854,,,,0,,,,,,,,Practice Trials,GREENblue.jpg,green,0,1
20,1744656080583,"14/04/2025, 18:41:20",1744656080405,2,"14/04/2025, 20:41:20",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,2,Screen 2,buttonb,response_keyboard,843.5999999996275,,,green,1,1,,,,,,,Practice Trials,GREENblue.jpg,green,0,1
21,1744656081395,"14/04/2025, 18:41:21",1744656081197,2,"14/04/2025, 20:41:21",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,1,Screen 1,fixation,fixation,504.8999999999942,,,,0,,,,,,,,Practice Trials,GREENred.jpg,green,0,1
22,1744656082030,"14/04/2025, 18:41:22",1744656081835,2,"14/04/2025, 20:41:21",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,2,Screen 2,buttonb,response_keyboard,626.8000000007451,,,green,1,1,,,,,,,Practice Trials,GREENred.jpg,green,0,1
23,1744656082810,"14/04/2025, 18:41:22",1744656082629,2,"14/04/2025, 20:41:22",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,1,Screen 1,fixation,fixation,505.6999999999971,,,,0,,,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
24,1744656083368,"14/04/2025, 18:41:23",1744656083189,2,"14/04/2025, 20:41:23",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,2,Screen 2,buttonb,response_keyboard,550.3999999985099,,,green,1,1,,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
25,1744656084169,"14/04/2025, 18:41:24",1744656083995,2,"14/04/2025, 20:41:23",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,1,Screen 1,fixation,fixation,506,,,,0,,,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
26,1744656085157,"14/04/2025, 18:41:25",1744656084990,2,"14/04/2025, 20:41:24",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,2,Screen 2,buttona,response_keyboard,983.4000000003725,,,yellow,1,1,,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
27,1744656085953,"14/04/2025, 18:41:25",1744656085783,2,"14/04/2025, 20:41:25",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,1,Screen 1,fixation,fixation,506.09999999999854,,,,0,,,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
28,1744656086910,"14/04/2025, 18:41:26",1744656086342,2,"14/04/2025, 20:41:26",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,2,Screen 2,buttona,response_keyboard,548.7000000011176,,,yellow,1,1,,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
29,1744656087325,"14/04/2025, 18:41:27",1744656087146,2,"14/04/2025, 20:41:27",171473,3,task-l8uv,,45393881,rsnb6,10667528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x707,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,1,Screen 1,fixation,fixation,505.40000000000146,,,,0,,,,,,,,Practice Trials,REDgreen.jpg,red,0,1
